letra,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
e,0.20386886596679688,0.6124929189682007,-2.8489151304711413e-07,0.2652778923511505,0.5711881518363953,-0.0255587138235569,0.3050140142440796,0.4432530999183655,-0.036064513027668,0.25189322233200073,0.36839255690574646,-0.044630974531173706,0.1930452287197113,0.3861246109008789,-0.04570906236767769,0.28910574316978455,0.33587974309921265,-0.010709921829402447,0.30506613850593567,0.24743521213531494,-0.03644554689526558,0.2926160991191864,0.34966254234313965,-0.04614723101258278,0.2856520414352417,0.38501259684562683,-0.05095498636364937,0.2461266666650772,0.3266544044017792,-0.014047052711248398,0.26321491599082947,0.20855233073234558,-0.044607244431972504,0.2585934102535248,0.3228566348552704,-0.04704548791050911,0.2510828673839569,0.3647148609161377,-0.039946042001247406,0.20579597353935242,0.336168110370636,-0.022630609571933746,0.2135010063648224,0.22699038684368134,-0.05301849544048309,0.22248005867004395,0.3380434513092041,-0.04189091548323631,0.218060702085495,0.3759390413761139,-0.026073073968291283,0.165998637676239,0.3558445870876312,-0.03362123295664787,0.18513573706150055,0.2990786135196686,-0.048950329422950745,0.1964797079563141,0.36867350339889526,-0.03715125098824501,0.19081264734268188,0.3906780183315277,-0.02512359991669655
e,0.203758105635643,0.6125856041908264,-2.8928386086590763e-07,0.264705628156662,0.5694669485092163,-0.025077976286411285,0.30462557077407837,0.4400768280029297,-0.03542104735970497,0.25179415941238403,0.36752352118492126,-0.04406065493822098,0.19319790601730347,0.3856506943702698,-0.04515945166349411,0.28901785612106323,0.33448782563209534,-0.009734216146171093,0.30539408326148987,0.24914386868476868,-0.03556344658136368,0.2925739586353302,0.3510514199733734,-0.045568060129880905,0.28520524501800537,0.3848932385444641,-0.05078925937414169,0.24581529200077057,0.32491499185562134,-0.013577722012996674,0.26364532113075256,0.20936377346515656,-0.04440954327583313,0.25894424319267273,0.32283347845077515,-0.04719590023159981,0.2513498067855835,0.3626997172832489,-0.04050358012318611,0.2054063379764557,0.33456915616989136,-0.02274450846016407,0.21344619989395142,0.22656972706317902,-0.05361821874976158,0.22297309339046478,0.33839988708496094,-0.04294022172689438,0.21835865080356598,0.3748759627342224,-0.02758021280169487,0.1659129559993744,0.3543739318847656,-0.03430069610476494,0.1861995905637741,0.3011605441570282,-0.05012224242091179,0.19712001085281372,0.37090784311294556,-0.038864631205797195,0.19009467959403992,0.3904300928115845,-0.027385570108890533
e,0.20241443812847137,0.6138160228729248,-2.885835783672519e-07,0.2637799382209778,0.5705389380455017,-0.025050584226846695,0.3041582703590393,0.4410977065563202,-0.035237617790699005,0.25207820534706116,0.36742112040519714,-0.04358615353703499,0.19336746633052826,0.38900619745254517,-0.04446534439921379,0.28827938437461853,0.3353428542613983,-0.010278891772031784,0.3049688935279846,0.25009453296661377,-0.03505149111151695,0.2918410301208496,0.3521898686885834,-0.04430985823273659,0.2844974994659424,0.3836171627044678,-0.04938507825136185,0.24499556422233582,0.32538026571273804,-0.013970383442938328,0.26311492919921875,0.21005019545555115,-0.04366026073694229,0.25801172852516174,0.32304778695106506,-0.04570072144269943,0.24989593029022217,0.36066320538520813,-0.03886118531227112,0.20448432862758636,0.33530497550964355,-0.022825881838798523,0.21287617087364197,0.22765682637691498,-0.05253744497895241,0.22219593822956085,0.33807283639907837,-0.04129622504115105,0.21687090396881104,0.3728663921356201,-0.025937460362911224,0.16459688544273376,0.3548927307128906,-0.03409982845187187,0.1847764402627945,0.29987460374832153,-0.04887102171778679,0.19608113169670105,0.36872780323028564,-0.03701396286487579,0.1890895962715149,0.3884385824203491,-0.02539844438433647
e,0.2027653455734253,0.613345742225647,-2.758753225862165e-07,0.2635936439037323,0.5686081647872925,-0.025251109153032303,0.3034147024154663,0.440654456615448,-0.03607536107301712,0.2505345046520233,0.36929765343666077,-0.045139916241168976,0.1921156495809555,0.3877560794353485,-0.04679892584681511,0.2869836091995239,0.3349706530570984,-0.010823642835021019,0.30422163009643555,0.24968911707401276,-0.03652907535433769,0.2912088930606842,0.3513203561306,-0.046471282839775085,0.2834196984767914,0.3844236731529236,-0.05173645541071892,0.24361377954483032,0.3254840075969696,-0.01455677766352892,0.2622878849506378,0.2096506804227829,-0.04511531814932823,0.257307231426239,0.3228689730167389,-0.04780786111950874,0.24913105368614197,0.3620927631855011,-0.04118878021836281,0.20320406556129456,0.3355378806591034,-0.023484481498599052,0.21233755350112915,0.22722859680652618,-0.054083507508039474,0.2216196060180664,0.33841556310653687,-0.043338075280189514,0.21629570424556732,0.3742039203643799,-0.028017885982990265,0.16365021467208862,0.3555316925048828,-0.034776218235492706,0.1845976710319519,0.30160224437713623,-0.05031371861696243,0.19568511843681335,0.37081092596054077,-0.03878607600927353,0.1884315311908722,0.390289306640625,-0.027156174182891846
e,0.20311622321605682,0.613889217376709,-2.8444853228393185e-07,0.26350274682044983,0.5692217350006104,-0.025443706661462784,0.3032689094543457,0.4411080479621887,-0.03645436093211174,0.2493092268705368,0.3697830140590668,-0.04568343609571457,0.19081348180770874,0.38622909784317017,-0.04730500280857086,0.28748375177383423,0.33649617433547974,-0.010793980211019516,0.30416977405548096,0.25228768587112427,-0.03716215491294861,0.29093286395072937,0.3549762964248657,-0.04720356687903404,0.28340739011764526,0.3863098621368408,-0.05259695276618004,0.24393585324287415,0.32619529962539673,-0.014814062044024467,0.2618803381919861,0.2100631147623062,-0.046212561428546906,0.25695544481277466,0.32413631677627563,-0.04878115653991699,0.24934950470924377,0.3614645302295685,-0.041951924562454224,0.20337429642677307,0.33603549003601074,-0.024193914607167244,0.21162109076976776,0.22766639292240143,-0.05580173060297966,0.22106558084487915,0.34036773443222046,-0.04465179890394211,0.21595707535743713,0.37447065114974976,-0.02901225909590721,0.16359943151474,0.35555920004844666,-0.03594902530312538,0.18365764617919922,0.3041062653064728,-0.052166830748319626,0.194520503282547,0.3742131292819977,-0.040665727108716965,0.18694435060024261,0.3916967511177063,-0.02906819060444832
e,0.20252564549446106,0.6131786108016968,-2.923726185599662e-07,0.2632508873939514,0.5703408718109131,-0.025431234389543533,0.30281689763069153,0.44206082820892334,-0.036054886877536774,0.2491409182548523,0.37008967995643616,-0.04492275044322014,0.19087815284729004,0.3866977095603943,-0.046165831387043,0.2881051301956177,0.33667677640914917,-0.009935741312801838,0.30395376682281494,0.2514827847480774,-0.03631778061389923,0.2909734547138214,0.35380885004997253,-0.04626000300049782,0.2839207649230957,0.38656821846961975,-0.051434628665447235,0.24509450793266296,0.32698386907577515,-0.01389677356928587,0.26181110739707947,0.21086809039115906,-0.04543561488389969,0.2570485770702362,0.3250677287578583,-0.04794543981552124,0.2502537667751312,0.3635117709636688,-0.040921762585639954,0.20435819029808044,0.3364682197570801,-0.02332768589258194,0.21148717403411865,0.22802984714508057,-0.055499669164419174,0.22067470848560333,0.34107327461242676,-0.044494710862636566,0.21664075553417206,0.3761816620826721,-0.028673894703388214,0.164226233959198,0.3562273383140564,-0.03512038290500641,0.18337216973304749,0.3036380410194397,-0.05208598077297211,0.194259375333786,0.3745518624782562,-0.0408693365752697,0.1877812147140503,0.39346277713775635,-0.029233574867248535
e,0.20199616253376007,0.6141619682312012,-2.8317111855358235e-07,0.26324984431266785,0.5721553564071655,-0.024924898520112038,0.30312350392341614,0.4439780116081238,-0.035217758268117905,0.2495555877685547,0.3708302676677704,-0.04373469948768616,0.1908886432647705,0.3902384638786316,-0.04469529539346695,0.2882547676563263,0.33724072575569153,-0.010106404311954975,0.30364301800727844,0.2520265579223633,-0.035557787865400314,0.29084956645965576,0.3540955185890198,-0.04514361172914505,0.2840425372123718,0.38620230555534363,-0.05035204440355301,0.24477823078632355,0.32772111892700195,-0.014008322730660439,0.26160335540771484,0.21204586327075958,-0.044441308826208115,0.2568724751472473,0.32537299394607544,-0.04676827788352966,0.24971450865268707,0.3630775511264801,-0.04001482203602791,0.2040221393108368,0.3379937708377838,-0.023176142945885658,0.21140587329864502,0.23010724782943726,-0.053804390132427216,0.2207142859697342,0.34090182185173035,-0.04277099296450615,0.2162931114435196,0.37480783462524414,-0.027404850348830223,0.16396507620811462,0.35790809988975525,-0.03471380099654198,0.18323534727096558,0.3057887554168701,-0.050342876464128494,0.1944803148508072,0.3744972050189972,-0.038962818682193756,0.18820513784885406,0.3923547565937042,-0.02756664529442787
e,0.20330080389976501,0.6143469214439392,-2.74398615829341e-07,0.2641456127166748,0.5714569687843323,-0.024886008352041245,0.30344605445861816,0.4443695843219757,-0.035495150834321976,0.24949631094932556,0.372229665517807,-0.04432978853583336,0.19064481556415558,0.38891273736953735,-0.04570948705077171,0.287822961807251,0.33717164397239685,-0.010933137498795986,0.30394163727760315,0.2521131634712219,-0.03650877997279167,0.29065239429473877,0.35359740257263184,-0.04611288011074066,0.28379639983177185,0.3854925036430359,-0.05136068910360336,0.2448265701532364,0.32790154218673706,-0.014857262372970581,0.26206955313682556,0.21169282495975494,-0.04544290527701378,0.2567945420742035,0.32471081614494324,-0.04771900549530983,0.24997951090335846,0.3628010153770447,-0.040892455726861954,0.2042309045791626,0.33820468187332153,-0.0239558108150959,0.21169207990169525,0.2305363118648529,-0.054542288184165955,0.22076305747032166,0.3413547873497009,-0.04332606866955757,0.21692240238189697,0.3755280673503876,-0.02786526456475258,0.16420242190361023,0.35815781354904175,-0.03539756312966347,0.1828259527683258,0.3066656291484833,-0.05086096003651619,0.19409365952014923,0.375299870967865,-0.039253223687410355,0.18860596418380737,0.39295241236686707,-0.02771596610546112
e,0.20271903276443481,0.6132485270500183,-2.842664628133207e-07,0.26356104016304016,0.5712213516235352,-0.02513211965560913,0.30362191796302795,0.44329726696014404,-0.035630106925964355,0.25030750036239624,0.3714612126350403,-0.04435887560248375,0.19117948412895203,0.3899892568588257,-0.045479945838451385,0.288768470287323,0.3365236520767212,-0.010348382405936718,0.30425143241882324,0.25224244594573975,-0.03630336374044418,0.29101184010505676,0.35404732823371887,-0.04609445482492447,0.28440555930137634,0.38540831208229065,-0.05148525536060333,0.2454388588666916,0.3267269432544708,-0.014364532195031643,0.2620531916618347,0.21188287436962128,-0.04552973806858063,0.25688278675079346,0.32477161288261414,-0.04798872023820877,0.2502405643463135,0.36160388588905334,-0.04120728000998497,0.20467457175254822,0.33664029836654663,-0.023722369223833084,0.21162478625774384,0.2301209568977356,-0.05503522604703903,0.22075918316841125,0.34140050411224365,-0.04396554455161095,0.21698758006095886,0.3743130564689636,-0.028522830456495285,0.1645643413066864,0.3562045395374298,-0.035477034747600555,0.18323984742164612,0.3069494068622589,-0.05156000703573227,0.19406116008758545,0.3759482800960541,-0.04032028466463089,0.18802706897258759,0.3921907842159271,-0.028993936255574226
e,0.2032894790172577,0.6177462339401245,-2.8319095690676477e-07,0.26286572217941284,0.5735340118408203,-0.025088461115956306,0.3028045892715454,0.4434920847415924,-0.035349298268556595,0.24982665479183197,0.3705631494522095,-0.04385676607489586,0.19058436155319214,0.39304161071777344,-0.044668518006801605,0.28917062282562256,0.33821940422058105,-0.009443982504308224,0.3040970265865326,0.2533529996871948,-0.0345124751329422,0.29066452383995056,0.35564345121383667,-0.04399092122912407,0.28382474184036255,0.3862380087375641,-0.04922870174050331,0.24544498324394226,0.3284152150154114,-0.013289395719766617,0.262686550617218,0.21372747421264648,-0.043373774737119675,0.25732800364494324,0.32623395323753357,-0.04552651569247246,0.2499207854270935,0.3623100221157074,-0.03868206962943077,0.20456606149673462,0.3386297821998596,-0.02247380092740059,0.2118397355079651,0.2314455658197403,-0.052496377378702164,0.22090205550193787,0.34117391705513,-0.04150489717721939,0.2158946990966797,0.3739720284938812,-0.026264235377311707,0.16437511146068573,0.35807910561561584,-0.03414291888475418,0.18393486738204956,0.30576279759407043,-0.04909185692667961,0.19463951885700226,0.3735099136829376,-0.0376700721681118,0.1874762922525406,0.39089345932006836,-0.02636374719440937
e,0.2041076421737671,0.6177383661270142,-2.8165459298179485e-07,0.2636817991733551,0.571785569190979,-0.024809783324599266,0.3028355538845062,0.4451681077480316,-0.03552507981657982,0.24957579374313354,0.37385815382003784,-0.04452548548579216,0.1912848949432373,0.3917951285839081,-0.04615985229611397,0.2884763181209564,0.3390224874019623,-0.010357890278100967,0.30314093828201294,0.2515837550163269,-0.03564291447401047,0.2906429171562195,0.3534693121910095,-0.045466694980859756,0.28403156995773315,0.38641348481178284,-0.050686612725257874,0.24566179513931274,0.3305438458919525,-0.014208653941750526,0.2614330053329468,0.21350735425949097,-0.04403552785515785,0.25712865591049194,0.327049195766449,-0.04631277918815613,0.25026535987854004,0.3673013746738434,-0.039599765092134476,0.20510512590408325,0.3404145836830139,-0.02319961041212082,0.2113003432750702,0.22976113855838776,-0.05303085967898369,0.22057285904884338,0.34070491790771484,-0.04167111590504646,0.2167225331068039,0.37846577167510986,-0.026044676080346107,0.1646626591682434,0.36044543981552124,-0.03455519676208496,0.18218691647052765,0.3023145794868469,-0.049551643431186676,0.19377639889717102,0.37192749977111816,-0.03744494542479515,0.1887025237083435,0.39480867981910706,-0.0253851730376482
e,0.20314693450927734,0.6165884733200073,-2.8535910701066314e-07,0.2637166976928711,0.5729496479034424,-0.025274265557527542,0.30294692516326904,0.44582539796829224,-0.03602205589413643,0.24936392903327942,0.37378913164138794,-0.04496785253286362,0.1906231790781021,0.39193519949913025,-0.0465126596391201,0.28839394450187683,0.3399280905723572,-0.010477164760231972,0.30379894375801086,0.2525748014450073,-0.03613879159092903,0.29102808237075806,0.35393384099006653,-0.04624341428279877,0.28405287861824036,0.3886792063713074,-0.05148511379957199,0.24524159729480743,0.33086782693862915,-0.014117013663053513,0.2615114152431488,0.21357576549053192,-0.04453917592763901,0.25676992535591125,0.3265645503997803,-0.04729878902435303,0.24964630603790283,0.36831918358802795,-0.04067226126790047,0.20460088551044464,0.34016770124435425,-0.022968847304582596,0.21132168173789978,0.22840307652950287,-0.05369321256875992,0.22053025662899017,0.3397298753261566,-0.04294704645872116,0.21664594113826752,0.3787025511264801,-0.02744210697710514,0.16434547305107117,0.35993555188179016,-0.03417244553565979,0.18336233496665955,0.30266907811164856,-0.0501948744058609,0.19465765357017517,0.3730570077896118,-0.03874100744724274,0.18902689218521118,0.39654725790023804,-0.026910612359642982
e,0.20283100008964539,0.6176037788391113,-2.8321758804850106e-07,0.26283740997314453,0.5737775564193726,-0.025308530777692795,0.3029845952987671,0.4449203908443451,-0.03576825186610222,0.2500877380371094,0.37259408831596375,-0.044382043182849884,0.19084665179252625,0.39276567101478577,-0.04534415155649185,0.2883078157901764,0.33791759610176086,-0.00995879340916872,0.30356669425964355,0.25330960750579834,-0.03540654107928276,0.2902465760707855,0.35564443469047546,-0.04529012367129326,0.2834934592247009,0.38640767335891724,-0.05074682459235191,0.24480026960372925,0.3287440538406372,-0.013579320162534714,0.2616373300552368,0.21396872401237488,-0.0440061129629612,0.2563881278038025,0.3272465765476227,-0.046502117067575455,0.24913109838962555,0.36403730511665344,-0.039839956909418106,0.2041926085948944,0.3391893208026886,-0.022472230717539787,0.21152465045452118,0.2312822788953781,-0.05273839086294174,0.22064487636089325,0.3428555727005005,-0.0416129045188427,0.21608424186706543,0.3770478367805481,-0.026249341666698456,0.1641845703125,0.3586541712284088,-0.03381875902414322,0.18329620361328125,0.3076251447200775,-0.0489964559674263,0.19391927123069763,0.37697282433509827,-0.03746137022972107,0.1871752142906189,0.39479613304138184,-0.02597050368785858
